Date,Open,High,Low,Close,Adj Close,Volume,Price,daily_return,sma20,price_vs_sma20,sma50,price_vs_sma50,sma100,price_vs_sma100,sma200,price_vs_sma200,ath,current_drawdown,high_252d,drawdown_from_252d_high,drawdown_percentile,rsi14,volume_sma20,volume_sma50,volume_ratio_20,volume_ratio_50,abnormal_volume_1_5x,abnormal_volume_2_0x,return_5d,return_20d,return_60d,return_120d,return_252d,volatility_20d,volatility_60d,volatility_60d_percentile
2023-08-28,136.10000610351562,136.39999389648438,134.60000610351562,134.89999389648438,131.7657928466797,13346571,131.7657928466797,,,,,,,,,,131.7657928466797,0.0,,,0.9516778523489933,,,,,,False,False,,,,,,,,
2023-08-29,135.3000030517578,135.85000610351562,134.10000610351562,134.5500030517578,131.4239501953125,11118400,131.4239501953125,-0.0025943201492738543,,,,,,,,,131.7657928466797,-0.0025943201492738543,,,0.889261744966443,,,,,,False,False,,,,,,,,
2023-08-30,135.5,135.5,134.25,134.5500030517578,131.4239501953125,12555619,131.4239501953125,0.0,,,,,,,,,131.7657928466797,-0.0025943201492738543,,,0.889261744966443,,,,,,False,False,,,,,,,,
2023-08-31,134.5500030517578,135.0500030517578,132.1999969482422,133.1999969482422,130.1053009033203,14954352,130.1053009033203,-0.010033553930105632,,,,,,,,,131.7657928466797,-0.012601843828249804,,,0.8201342281879195,,,,,,False,False,,,,,,,,
2023-09-01,134.0500030517578,138.39999389648438,133.89999389648438,137.85000610351562,134.6472625732422,23415545,134.6472625732422,0.03490988943868589,,,,,,,,,134.6472625732422,0.0,,,0.9516778523489933,,,,,,False,False,,,,,,,,
2023-09-04,139.5,142.35000610351562,139.1999969482422,140.5500030517578,137.2845458984375,28262276,137.2845458984375,0.01958660929895073,,,,,,,,,137.2845458984375,0.0,,,0.9516778523489933,,,,,,False,False,0.04188304819126576,,,,,,,
2023-09-05,141.3000030517578,141.89999389648438,139.1999969482422,139.6999969482422,136.45428466796875,11695197,136.45428466796875,-0.0060477399334005755,,,,,,,,,137.2845458984375,-0.0060477399334005755,,,0.8630872483221477,,,,,,False,False,0.038275629861836746,,,,,,,
2023-09-06,140.5,140.75,137.75,138.3000030517578,135.0867919921875,10151022,135.0867919921875,-0.010021617709614183,,,,,,,,,137.2845458984375,-0.016008749505395103,,,0.789261744966443,,,,,,False,False,0.027870428422152482,,,,,,,
2023-09-07,138.4499969482422,141.0,137.60000610351562,139.85000610351562,136.60079956054688,18438943,136.60079956054688,0.011207665427771296,,,,,,,,,137.2845458984375,-0.0049805047859972085,,,0.8711409395973154,,,,,,False,False,0.049924934742307636,,,,,,,
2023-09-08,140.5500030517578,144.3000030517578,140.1999969482422,143.3000030517578,139.97064208984375,16579557,139.97064208984375,0.024669273826638305,,,,,,,,,139.97064208984375,0.0,,,0.9516778523489933,,,,,,False,False,0.0395357426127092,,,,,,,
2023-09-11,144.35000610351562,147.14999389648438,143.0500030517578,144.6999969482422,141.33810424804688,19902175,141.33810424804688,0.009769635530609166,,,,,,,,,141.33810424804688,0.0,,,0.9516778523489933,,,,,,False,False,0.029526690881930495,,,,,,,
2023-09-12,144.60000610351562,144.9499969482422,133.60000610351562,134.14999389648438,131.03321838378906,48752780,131.03321838378906,-0.07290946711845547,,,,,,,,,141.33810424804688,-0.07290946711845547,,,0.4791946308724832,,,,,,False,False,-0.039728076676893265,,,,,,,
