Date,Open,High,Low,Close,Adj Close,Volume,Price,daily_return,sma20,price_vs_sma20,sma50,price_vs_sma50,sma100,price_vs_sma100,sma200,price_vs_sma200,ath,current_drawdown,high_252d,drawdown_from_252d_high,drawdown_percentile,rsi14,volume_sma20,volume_sma50,volume_ratio_20,volume_ratio_50,abnormal_volume_1_5x,abnormal_volume_2_0x,return_5d,return_20d,return_60d,return_120d,return_252d,volatility_20d,volatility_60d,volatility_60d_percentile
2023-08-28,2550.0,2582.0,2455.64990234375,2472.449951171875,2469.155029296875,4457038,2469.155029296875,,,,,,,,,,2469.155029296875,0.0,,,0.9838926174496644,,,,,,False,False,,,,,,,,
2023-08-29,2472.10009765625,2536.64990234375,2445.0,2506.449951171875,2503.10986328125,4802150,2503.10986328125,0.013751600681810583,,,,,,,,,2503.10986328125,0.0,,,0.9838926174496644,,,,,,False,False,,,,,,,,
2023-08-30,2517.0,2543.0,2492.39990234375,2513.10009765625,2509.7509765625,6484593,2509.7509765625,0.0026531449452820155,,,,,,,,,2509.7509765625,0.0,,,0.9838926174496644,,,,,,False,False,,,,,,,,
2023-08-31,2449.949951171875,2489.949951171875,2383.75,2419.25,2416.02587890625,6230369,2416.02587890625,-0.03734438138744001,,,,,,,,,2509.7509765625,-0.03734438138744001,,,0.8926174496644296,,,,,,False,False,,,,,,,,
2023-09-01,2381.0,2465.550048828125,2380.0,2450.050048828125,2446.78515625,6764397,2446.78515625,0.01273135259531033,,,,,,,,,2509.7509765625,-0.025088473279026968,,,0.9208053691275168,,,,,,False,False,,,,,,,,
2023-09-04,2454.0,2480.0,2450.050048828125,2470.60009765625,2467.3076171875,5998454,2467.3076171875,0.008387520614582034,,,,,,,,,2509.7509765625,-0.01691138275126114,,,0.9328859060402684,,,,,,False,False,-0.0007481960781948738,,,,,,,
2023-09-05,2482.0,2501.39990234375,2464.0,2494.050048828125,2490.72607421875,6489319,2490.72607421875,0.009491502749034986,,,,,,,,,2509.7509765625,-0.00758039443809988,,,0.9476510067114094,,,,,,False,False,-0.0049473613780045556,,,,,,,
2023-09-06,2494.050048828125,2504.0,2471.0,2496.5,2493.173095703125,7416248,2493.173095703125,0.0009824530725011105,,,,,,,,,2509.7509765625,-0.006605388747405128,,,0.9503355704697987,,,,,,False,False,-0.006605388747405128,,,,,,,
2023-09-07,2498.0,2520.0,2485.0,2509.5,2506.15576171875,4298988,2506.15576171875,0.005207286264238942,,,,,,,,,2509.7509765625,-0.0014324986332605594,,,0.9651006711409396,,,,,,False,False,0.03730501547992615,,,,,,,
2023-09-08,2513.800048828125,2538.60009765625,2506.10009765625,2519.300048828125,2515.942626953125,5640973,2515.942626953125,0.003905130472681817,,,,,,,,,2515.942626953125,0.0,,,0.9838926174496644,,,,,,False,False,0.028264627372971862,,,,,,,
