Date,Open,High,Low,Close,Adj Close,Volume,Price,daily_return,sma20,price_vs_sma20,sma50,price_vs_sma50,sma100,price_vs_sma100,sma200,price_vs_sma200,ath,current_drawdown,high_252d,drawdown_from_252d_high,drawdown_percentile,rsi14,volume_sma20,volume_sma50,volume_ratio_20,volume_ratio_50,abnormal_volume_1_5x,abnormal_volume_2_0x,return_5d,return_20d,return_60d,return_120d,return_252d,volatility_20d,volatility_60d,volatility_60d_percentile
2023-08-28,190.25,190.9499969482422,189.5,190.1499938964844,173.22061157226562,8300624,173.22061157226562,,,,,,,,,,173.22061157226562,0.0,,,0.9724832214765101,,,,,,False,False,,,,,,,,
2023-08-29,190.75,191.6000061035156,189.1999969482422,191.1499938964844,174.13157653808594,7538838,174.13157653808594,0.005258987123713421,,,,,,,,,174.13157653808594,0.0,,,0.9724832214765101,,,,,,False,False,,,,,,,,
2023-08-30,191.5500030517578,192.3999938964844,191.25,191.6499938964844,174.58705139160156,8630672,174.58705139160156,0.002615693618417403,,,,,,,,,174.58705139160156,0.0,,,0.9724832214765101,,,,,,False,False,,,,,,,,
2023-08-31,191.5,192.8999938964844,186.4499969482422,187.1499938964844,170.48770141601562,24500769,170.48770141601562,-0.023480263529916834,,,,,,,,,174.58705139160156,-0.023480263529916834,,,0.8335570469798658,,,,,,False,False,,,,,,,,
2023-09-01,187.1499938964844,191.8000030517578,186.3000030517578,190.6000061035156,173.63055419921875,15838571,173.63055419921875,0.018434483878306818,,,,,,,,,174.58705139160156,-0.005478626191110614,,,0.9181208053691275,,,,,,False,False,,,,,,,,
2023-09-04,191.1499938964844,195.8999938964844,190.1999969482422,195.4499969482422,178.0487518310547,16612736,178.0487518310547,0.025445968609687286,,,,,,,,,178.0487518310547,0.0,,,0.9724832214765101,,,,,,False,False,0.02787278150657513,,,,,,,
2023-09-05,195.6999969482422,198.3999938964844,194.5,195.8000030517578,178.36758422851562,14710293,178.36758422851562,0.0017907027944989995,,,,,,,,,178.36758422851562,0.0,,,0.9724832214765101,,,,,,False,False,0.02432647641884289,,,,,,,
2023-09-06,196.5,197.5500030517578,194.0,195.0,177.63880920410156,15607001,177.63880920410156,-0.004085804197921927,,,,,,,,,178.36758422851562,-0.004085804197921927,,,0.9221476510067114,,,,,,False,False,0.01747986341584329,,,,,,,
2023-09-07,195.0,196.75,194.5,196.25,178.77752685546875,10535198,178.77752685546875,0.0064102977072924006,,,,,,,,,178.77752685546875,0.0,,,0.9724832214765101,,,,,,False,False,0.048624184446153684,,,,,,,
2023-09-08,196.4499969482422,200.0,196.1999969482422,197.8000030517578,180.1895294189453,15379639,180.1895294189453,0.00789809876169767,,,,,,,,,180.1895294189453,0.0,,,0.9724832214765101,,,,,,False,False,0.037775466708474426,,,,,,,
