Date,Open,High,Low,Close,Adj Close,Volume,Price,daily_return,sma20,price_vs_sma20,sma50,price_vs_sma50,sma100,price_vs_sma100,sma200,price_vs_sma200,ath,current_drawdown,high_252d,drawdown_from_252d_high,drawdown_percentile,rsi14,volume_sma20,volume_sma50,volume_ratio_20,volume_ratio_50,abnormal_volume_1_5x,abnormal_volume_2_0x,return_5d,return_20d,return_60d,return_120d,return_252d,volatility_20d,volatility_60d,volatility_60d_percentile
2023-08-28,1236.0,1242.0,1215.550048828125,1221.875,1207.3155517578125,12580826,1207.3155517578125,,,,,,,,,,1207.3155517578125,0.0,,,0.9798657718120806,,,,,,False,False,,,,,,,,
2023-08-29,1226.0250244140625,1226.7249755859375,1204.074951171875,1210.175048828125,1195.755126953125,16876644,1195.755126953125,-0.00957531341980633,,,,,,,,,1207.3155517578125,-0.00957531341980633,,,0.9073825503355705,,,,,,False,False,,,,,,,,
2023-08-30,1216.0,1221.5,1207.5,1209.0250244140625,1194.618896484375,12168946,1194.618896484375,-0.0009502200267752503,,,,,,,,,1207.3155517578125,-0.010516434792007479,,,0.9033557046979865,,,,,,False,False,,,,,,,,
2023-08-31,1211.5,1212.5,1199.949951171875,1203.5,1189.15966796875,21638600,1189.15966796875,-0.00456984945717076,,,,,,,,,1207.3155517578125,-0.015038225725352516,,,0.8697986577181208,,,,,,False,False,,,,,,,,
2023-09-01,1203.2750244140625,1212.824951171875,1200.824951171875,1206.324951171875,1191.9508056640625,18112842,1191.9508056640625,0.0023471513292072643,,,,,,,,,1207.3155517578125,-0.01272637138764543,,,0.8912751677852349,,,,,,False,False,,,,,,,,
2023-09-04,1206.324951171875,1211.824951171875,1202.6500244140625,1205.3499755859375,1190.987548828125,9347626,1190.987548828125,-0.0008081347244870418,,,,,,,,,1207.3155517578125,-0.013524221489497501,,,0.8885906040268456,,,,,,False,False,-0.013524221489497501,,,,,,,
2023-09-05,1210.0,1216.9749755859375,1206.2249755859375,1211.800048828125,1197.36083984375,8675876,1197.36083984375,0.005351265864950383,,,,,,,,,1207.3155517578125,-0.008245327329353791,,,0.9208053691275168,,,,,,False,False,0.0013428442449721079,,,,,,,
2023-09-06,1210.550048828125,1218.074951171875,1208.625,1214.3499755859375,1199.88037109375,8200370,1199.88037109375,0.0021042372242012775,,,,,,,,,1207.3155517578125,-0.006158440229844686,,,0.934228187919463,,,,,,False,False,0.0044043122244750155,,,,,,,
2023-09-07,1210.8499755859375,1219.125,1205.5,1216.0,1201.5106201171875,13652572,1201.5106201171875,0.001358676300331041,,,,,,,,,1207.3155517578125,-0.004808131256300974,,,0.9449664429530201,,,,,,False,False,0.01038628577904488,,,,,,,
2023-09-08,1220.0,1228.0,1211.4749755859375,1224.0999755859375,1209.51416015625,23109288,1209.51416015625,0.006661231207662377,,,,,,,,,1209.51416015625,0.0,,,0.9798657718120806,,,,,,False,False,0.014734965913633102,,,,,,,
2023-09-11,1226.0,1238.425048828125,1226.0,1237.300048828125,1222.556884765625,13271074,1222.556884765625,0.010783441020392859,,,,,,,,,1222.556884765625,0.0,,,0.9798657718120806,,,,,,False,False,0.026506856405478674,,,,,,,
2023-09-12,1241.5,1241.5,1217.9749755859375,1219.425048828125,1204.8948974609375,16255666,1204.8948974609375,-0.014446761148519838,,,,,,,,,1222.556884765625,-0.014446761148519838,,,0.8778523489932886,,,,,,False,False,0.006292219827542356,,,,,,,
