Date,Open,High,Low,Close,Adj Close,Volume,Price,daily_return,sma20,price_vs_sma20,sma50,price_vs_sma50,sma100,price_vs_sma100,sma200,price_vs_sma200,ath,current_drawdown,high_252d,drawdown_from_252d_high,drawdown_percentile,rsi14,volume_sma20,volume_sma50,volume_ratio_20,volume_ratio_50,abnormal_volume_1_5x,abnormal_volume_2_0x,return_5d,return_20d,return_60d,return_120d,return_252d,volatility_20d,volatility_60d,volatility_60d_percentile
2023-08-28,874.0499877929688,875.75,865.8499755859375,870.3499755859375,847.6824951171875,3094455,847.6824951171875,,,,,,,,,,847.6824951171875,0.0,,,0.9456375838926174,,,,,,False,False,,,,,,,,
2023-08-29,870.0,870.0,848.5,855.2000122070312,832.9271240234375,14064286,832.9271240234375,-0.017406719117999625,,,,,,,,,847.6824951171875,-0.017406719117999625,,,0.7181208053691275,,,,,,False,False,,,,,,,,
2023-08-30,859.8499755859375,862.5999755859375,856.4500122070312,857.75,835.4107055664062,3261665,835.4107055664062,0.002981751309732772,,,,,,,,,847.6824951171875,-0.014476870315795254,,,0.7503355704697987,,,,,,False,False,,,,,,,,
2023-08-31,855.5,859.5,847.0499877929688,856.4000244140625,834.0958862304688,12528190,834.0958862304688,-0.0015738598119185987,,,,,,,,,847.6824951171875,-0.016027945563321433,,,0.7328859060402685,,,,,,False,False,,,,,,,,
2023-09-01,853.1500244140625,867.5499877929688,852.75,865.9500122070312,843.3971557617188,4427899,843.3971557617188,0.011151319272518334,,,,,,,,,847.6824951171875,-0.00505535902906229,,,0.8456375838926175,,,,,,False,False,,,,,,,,
2023-09-04,865.75,869.4500122070312,859.7000122070312,865.2999877929688,842.76416015625,3102649,842.76416015625,-0.0007505308752162598,,,,,,,,,847.6824951171875,-0.005802095701242016,,,0.8389261744966443,,,,,,False,False,-0.005802095701242016,,,,,,,
2023-09-05,863.0999755859375,867.7999877929688,858.4000244140625,865.9000244140625,843.3484497070312,2216754,843.3484497070312,0.0006933013746965866,,,,,,,,,847.6824951171875,-0.005112816927471231,,,0.8442953020134228,,,,,,False,False,0.012511689658098568,,,,,,,
2023-09-06,867.1500244140625,882.4000244140625,865.7999877929688,880.2999877929688,857.3734130859375,4235096,857.3734130859375,0.016630093271385427,,,,,,,,,857.3734130859375,0.0,,,0.9456375838926174,,,,,,False,False,0.02628971280017356,,,,,,,
2023-09-07,880.2999877929688,883.7000122070312,873.1500244140625,875.2999877929688,852.5036010742188,4532834,852.5036010742188,-0.005679919551261681,,,,,,,,,857.3734130859375,-0.005679919551261681,,,0.8402684563758389,,,,,,False,False,0.022069063218786544,,,,,,,
2023-09-08,881.7999877929688,890.6500244140625,878.1500244140625,885.8499755859375,862.7788696289062,3741470,862.7788696289062,0.012053050030216728,,,,,,,,,862.7788696289062,0.0,,,0.9456375838926174,,,,,,False,False,0.022980530269494315,,,,,,,
2023-09-11,888.0,892.2999877929688,883.5999755859375,890.7999877929688,867.5999755859375,2733894,867.5999755859375,0.005587881352616897,,,,,,,,,867.5999755859375,0.0,,,0.9456375838926174,,,,,,False,False,0.02946947272304845,,,,,,,
2023-09-12,894.9000244140625,896.5,885.0,890.4000244140625,867.2103881835938,4106031,867.2103881835938,-0.00044904035650839,,,,,,,,,867.5999755859375,-0.00044904035650839,,,0.887248322147651,,,,,,False,False,0.0282942815450149,,,,,,,
2023-09-13,888.0499877929688,918.0,885.5499877929688,915.1500244140624,891.3158569335938,5222561,891.3158569335938,0.027796563646441008,,,,,,,,,891.3158569335938,0.0,,,0.9456375838926174,,,,,,False,False,0.0395888691316979,,,,,,,
2023-09-14,920.2999877929688,920.5999755859376,910.0999755859376,914.9500122070312,891.1209716796875,5513106,891.1209716796875,-0.00021864892494649624,,,,,,,,,891.3158569335938,-0.00021864892494649624,,,0.8885906040268456,,,,,,False,False,0.04529877710405916,,,,,,,
2023-09-15,912.5999755859376,948.7000122070312,910.0,936.1500244140624,911.7688598632812,14003428,911.7688598632812,0.023170690444726194,,,,,,,,,911.7688598632812,0.0,,,0.9456375838926174,79.55977516360772,,,,,False,False,0.05678162963755273,,,,,,,
2023-09-18,929.4000244140624,935.7999877929688,918.0,920.2000122070312,896.2342529296875,2977375,896.2342529296875,-0.017037878367466064,,,,,,,,,911.7688598632812,-0.017037878367466064,,,0.723489932885906,78.99194661938022,,,,,False,False,0.033004008932125295,,,,,,,
2023-09-20,911.0,919.2999877929688,904.7999877929688,910.7000122070312,886.981689453125,5241903,886.981689453125,-0.010323822646051473,,,,,,,,,911.7688598632812,-0.027185804978986705,,,0.6201342281879194,72.2385492154884,,,,,False,False,0.022798736660596397,,,,,,,
2023-09-21,910.2000122070312,920.1500244140624,903.3499755859376,917.9500122070312,894.0429077148438,4896202,894.0429077148438,0.00796095155704113,,,,,,,,,911.7688598632812,-0.01944127829842257,,,0.7006711409395974,74.62983971841638,,,,,False,False,0.0030595784424074512,,,,,,,
2023-09-22,917.9500122070312,922.3499755859376,903.7999877929688,911.4000244140624,887.6634521484375,6112928,887.6634521484375,-0.0071355138677986485,,,,,,,,,911.7688598632812,-0.02643806865531506,,,0.6308724832214765,68.63465733467969,,,,,False,False,-0.0038799665153574914,,,,,,,
2023-09-25,912.0,913.3499755859376,902.0499877929688,910.4000244140624,886.6895751953125,5278045,886.6895751953125,-0.0010971240854491526,866.6454895019531,0.02312835633042809,,,,,,,911.7688598632812,-0.027506186898869744,,,0.6161073825503356,68.43823978519968,5564538.55,,0.9485144100583147,,False,False,-0.027506186898869744,,,,,,,
