Ticker,Date,Adj Close,Close,High,Low,Open,Volume
SUZLON.NS,2026-04-20,52.5,52.5,53.45000076293945,51.869998931884766,53.34000015258789,153681261
SUZLON.NS,2026-04-21,53.099998474121094,53.099998474121094,53.349998474121094,52.2599983215332,52.810001373291016,114713319
SUZLON.NS,2026-04-22,54.56999969482422,54.56999969482422,54.70000076293945,52.900001525878906,53.150001525878906,147736421
SUZLON.NS,2026-04-23,53.72999954223633,53.72999954223633,55.04999923706055,53.52000045776367,54.5099983215332,114711783
SUZLON.NS,2026-04-24,53.90999984741211,53.90999984741211,54.25,52.93000030517578,53.900001525878906,103128445
SUZLON.NS,2026-04-27,56.93000030517578,56.93000030517578,57.47999954223633,54.2599983215332,54.2599983215332,215958603
SUZLON.NS,2026-04-28,57.31999969482422,57.31999969482422,57.869998931884766,56.900001525878906,57.150001525878906,138320111
SUZLON.NS,2026-04-29,56.810001373291016,56.810001373291016,58.060001373291016,56.400001525878906,57.75,127240966
SUZLON.NS,2026-04-30,55.58000183105469,55.58000183105469,56.5,55.0,56.5,102354018
SUZLON.NS,2026-05-01,55.58000183105469,55.58000183105469,55.58000183105469,55.58000183105469,55.58000183105469,0
SUZLON.NS,2026-05-04,54.959999084472656,54.959999084472656,56.349998474121094,54.06999969482422,56.20000076293945,103192022
SUZLON.NS,2026-05-05,54.849998474121094,54.849998474121094,56.0,54.560001373291016,54.95000076293945,71812106
SUZLON.NS,2026-05-06,54.31999969482422,54.31999969482422,55.310001373291016,53.310001373291016,55.290000915527344,90584507
SUZLON.NS,2026-05-07,55.650001525878906,55.650001525878906,55.869998931884766,53.75,54.59000015258789,98244179
SUZLON.NS,2026-05-08,54.970001220703125,54.970001220703125,55.91999816894531,54.56999969482422,55.900001525878906,56797248
SUZLON.NS,2026-05-11,53.29999923706055,53.29999923706055,54.43000030517578,53.02000045776367,54.349998474121094,70005148
SUZLON.NS,2026-05-12,51.52000045776367,51.52000045776367,53.959999084472656,51.310001373291016,53.0,99265010
SUZLON.NS,2026-05-13,53.099998474121094,53.099998474121094,53.7400016784668,51.310001373291016,51.310001373291016,93140759
SUZLON.NS,2026-05-14,53.470001220703125,53.470001220703125,53.90999984741211,52.5099983215332,53.40999984741211,70978290
SUZLON.NS,2026-05-15,53.84000015258789,53.84000015258789,54.5099983215332,52.97999954223633,53.470001220703125,82878733
SUZLON.NS,2026-05-18,53.25,53.25,53.47999954223633,52.150001525878906,53.47999954223633,77363520
SUZLON.NS,2026-05-19,52.90999984741211,52.90999984741211,53.83000183105469,52.52000045776367,53.56999969482422,54643439
SUZLON.NS,2026-05-20,52.56999969482422,52.56999969482422,52.70000076293945,52.0,52.54999923706055,46459868
SUZLON.NS,2026-05-21,52.869998931884766,52.869998931884766,53.84000015258789,52.65999984741211,53.0,55852452
SUZLON.NS,2026-05-22,53.75,53.75,53.95000076293945,53.0,53.16999816894531,60760806
SUZLON.NS,2026-05-25,53.9900016784668,53.9900016784668,54.900001525878906,53.099998474121094,54.75,132667695
SUZLON.NS,2026-05-26,54.58000183105469,54.58000183105469,55.4900016784668,53.380001068115234,53.63999938964844,173729945
SUZLON.NS,2026-05-27,57.529998779296875,57.529998779296875,58.099998474121094,54.41999816894531,54.849998474121094,227745007
SUZLON.NS,2026-05-28,57.529998779296875,57.529998779296875,57.529998779296875,57.529998779296875,57.529998779296875,0
SUZLON.NS,2026-05-29,56.9900016784668,56.9900016784668,58.41999816894531,55.599998474121094,58.0,221481859
SUZLON.NS,2026-06-01,53.93000030517578,53.93000030517578,56.900001525878906,53.5,56.810001373291016,153165238
SUZLON.NS,2026-06-02,54.52000045776367,54.52000045776367,54.77000045776367,52.560001373291016,52.849998474121094,103408726
SUZLON.NS,2026-06-03,54.400001525878906,54.400001525878906,55.040000915527344,53.25,54.52000045776367,90350201
SUZLON.NS,2026-06-04,55.619998931884766,55.619998931884766,56.0,54.029998779296875,54.25,119119491
SUZLON.NS,2026-06-05,55.310001373291016,55.310001373291016,56.119998931884766,55.099998474121094,55.79999923706055,72836939
SUZLON.NS,2026-06-08,54.43000030517578,54.43000030517578,55.88999938964844,53.81999969482422,54.20000076293945,76527450
SUZLON.NS,2026-06-09,55.22999954223633,55.22999954223633,55.38999938964844,54.470001220703125,54.599998474121094,64855680
SUZLON.NS,2026-06-10,54.08000183105469,54.08000183105469,55.45000076293945,53.810001373291016,55.220001220703125,55567213
SUZLON.NS,2026-06-11,53.290000915527344,53.290000915527344,54.119998931884766,53.06999969482422,53.790000915527344,41907259
SUZLON.NS,2026-06-12,55.08000183105469,55.08000183105469,55.20000076293945,53.77000045776367,54.0,64636157
SUZLON.NS,2026-06-15,55.56999969482422,55.56999969482422,56.779998779296875,55.209999084472656,56.5,65026559
SUZLON.NS,2026-06-16,57.91999816894531,57.91999816894531,59.2400016784668,53.900001525878906,56.119998931884766,292441954
SUZLON.NS,2026-06-17,59.27000045776367,59.27000045776367,59.5,57.29999923706055,58.380001068115234,164629458
SUZLON.NS,2026-06-18,58.439998626708984,58.439998626708984,59.439998626708984,58.29999923706055,59.220001220703125,82275577
SUZLON.NS,2026-06-19,59.20000076293945,59.20000076293945,60.45000076293945,58.209999084472656,58.439998626708984,139917727
SUZLON.NS,2026-06-22,59.310001373291016,59.310001373291016,59.7400016784668,59.04999923706055,59.470001220703125,70696950
SUZLON.NS,2026-06-23,58.290000915527344,58.290000915527344,59.54999923706055,58.099998474121094,59.310001373291016,68349325
SUZLON.NS,2026-06-24,57.90999984741211,57.90999984741211,58.790000915527344,57.61000061035156,58.25,63851176
SUZLON.NS,2026-06-25,57.13999938964844,57.13999938964844,58.459999084472656,56.869998931884766,58.2400016784668,83934060
SUZLON.NS,2026-06-26,57.13999938964844,57.13999938964844,57.13999938964844,57.13999938964844,57.13999938964844,0
SUZLON.NS,2026-06-29,57.209999084472656,57.209999084472656,58.0,56.93000030517578,58.0,68862375
SUZLON.NS,2026-06-30,58.900001525878906,58.900001525878906,59.099998474121094,57.310001373291016,57.459999084472656,120994413
SUZLON.NS,2026-07-01,58.349998474121094,58.349998474121094,59.310001373291016,58.130001068115234,59.060001373291016,58782670
SUZLON.NS,2026-07-02,57.66999816894531,57.66999816894531,58.68000030517578,57.36000061035156,58.349998474121094,51175497
SUZLON.NS,2026-07-03,56.869998931884766,56.869998931884766,58.119998931884766,56.2400016784668,57.93000030517578,71029555
SUZLON.NS,2026-07-06,55.470001220703125,55.470001220703125,57.099998474121094,55.0099983215332,56.869998931884766,73062543
SUZLON.NS,2026-07-07,54.380001068115234,54.380001068115234,55.560001373291016,54.150001525878906,55.470001220703125,56983348
SUZLON.NS,2026-07-08,53.130001068115234,53.130001068115234,54.779998779296875,52.709999084472656,54.29999923706055,65132513
SUZLON.NS,2026-07-09,53.70000076293945,53.70000076293945,54.290000915527344,53.06999969482422,53.130001068115234,42640345
SUZLON.NS,2026-07-10,53.91999816894531,53.91999816894531,54.45000076293945,53.75,54.02000045776367,41945443
SUZLON.NS,2026-07-13,53.16999816894531,53.16999816894531,53.630001068115234,52.91999816894531,53.599998474121094,40687795
SUZLON.NS,2026-07-14,52.470001220703125,52.470001220703125,52.9900016784668,52.33000183105469,52.95000076293945,40748106
SUZLON.NS,2026-07-15,52.41999816894531,52.41999816894531,53.4900016784668,52.310001373291016,52.470001220703125,45977388
SUZLON.NS,2026-07-16,51.970001220703125,51.970001220703125,52.689998626708984,51.880001068115234,52.599998474121094,45561488
SUZLON.NS,2026-07-17,51.9900016784668,51.9900016784668,52.290000915527344,51.27000045776367,51.959999084472656,111362634
SUZLON.NS,2026-07-20,53.09000015258789,53.09000015258789,53.290000915527344,51.61000061035156,52.06999969482422,51555144
SUZLON.NS,2026-07-21,53.16999816894531,53.16999816894531,53.5,52.849998474121094,53.09000015258789,31019284
SUZLON.NS,2026-07-22,53.0099983215332,53.0099983215332,53.70000076293945,52.33000183105469,53.15999984741211,55827250
SUZLON.NS,2026-07-23,52.38999938964844,52.38999938964844,53.220001220703125,52.150001525878906,52.849998474121094,47311426
SUZLON.NS,2026-07-24,52.279998779296875,52.279998779296875,52.58000183105469,51.790000915527344,52.25,45263052
SUZLON.NS,2026-07-27,53.150001525878906,53.150001525878906,53.20000076293945,52.220001220703125,52.5,45205048
SUZLON.NS,2026-07-28,48.02000045776367,48.02000045776367,53.20000076293945,47.84000015258789,53.150001525878906,224762106
SUZLON.NS,2026-07-29,47.45000076293945,47.45000076293945,48.70000076293945,45.93000030517578,48.0,221723792
SUZLON.NS,2026-07-30,47.400001525878906,47.400001525878906,47.880001068115234,46.220001220703125,47.5,116150327
SUZLON.NS,2026-07-31,48.0099983215332,48.0099983215332,48.18000030517578,47.130001068115234,47.560001373291016,56655652
SUZLON.NS,2026-08-03,48.099998474121094,48.099998474121094,49.29999923706055,48.08000183105469,48.20000076293945,55317614
SUZLON.NS,2026-08-04,48.0099983215332,48.0099983215332,49.150001525878906,47.900001525878906,48.59000015258789,61548498
SUZLON.NS,2026-08-05,48.150001525878906,48.150001525878906,48.84000015258789,47.900001525878906,48.5,39589104
SUZLON.NS,2026-08-06,48.099998474121094,48.099998474121094,48.4900016784668,47.83000183105469,48.29999923706055,29846769
SUZLON.NS,2026-08-07,48.150001525878906,48.150001525878906,48.9900016784668,47.95000076293945,48.09000015258789,52362545
SUZLON.NS,2026-08-10,47.5,47.5,48.45000076293945,47.0,48.33000183105469,59333617
SUZLON.NS,2026-08-11,47.5,47.5,47.709999084472656,47.099998474121094,47.59000015258789,37012060
SUZLON.NS,2026-08-12,47.349998474121094,47.349998474121094,47.4900016784668,46.900001525878906,47.4900016784668,41760811
SUZLON.NS,2026-08-13,47.61000061035156,47.61000061035156,47.61000061035156,47.119998931884766,47.290000915527344,24237589
SUZLON.NS,2026-08-14,47.099998474121094,47.099998474121094,47.439998626708984,47.0,47.400001525878906,25913687
SUZLON.NS,2026-08-17,49.0,49.0,49.31999969482422,46.900001525878906,47.099998474121094,80470340
SUZLON.NS,2026-08-18,47.779998779296875,47.779998779296875,48.95000076293945,47.470001220703125,48.95000076293945,62318243
SUZLON.NS,2026-08-19,46.77000045776367,46.77000045776367,47.7599983215332,46.70000076293945,47.70000076293945,47341396
SUZLON.NS,2026-08-20,47.0,47.0,47.54999923706055,46.79999923706055,46.81999969482422,31120638
SUZLON.NS,2026-08-21,46.709999084472656,46.709999084472656,47.34000015258789,46.599998474121094,47.099998474121094,32172432
