Category,IndexName,IndexSymbol,DownloadSymbol,Date,Open,High,Low,Close,Adj Close,Volume
Nifty Realty,Nifty Realty,^CNXREALTY,^CNXREALTY,2026-08-26,920.7999877929688,927.9500122070312,910.1500244140625,910.1500244140625,910.1500244140625,0
