Category,IndexName,IndexSymbol,DownloadSymbol,Date,Open,High,Low,Close,Adj Close,Volume
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-11,24.510000228881836,24.829999923706055,24.31999969482422,24.770000457763672,24.770000457763672,63477.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-12,24.809999465942383,24.959999084472656,24.610000610351562,24.940000534057617,24.940000534057617,162354.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-13,24.399999618530273,25.450000762939453,24.399999618530273,24.649999618530273,24.649999618530273,68585.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-17,24.790000915527344,25.190000534057617,24.649999618530273,25.040000915527344,25.040000915527344,243167.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-18,25.040000915527344,25.040000915527344,25.040000915527344,25.040000915527344,25.040000915527344,0.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-19,25.530000686645508,26.06999969482422,25.520000457763672,26.010000228881836,26.010000228881836,393344.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-20,26.290000915527344,26.290000915527344,25.889999389648438,26.139999389648438,26.139999389648438,332541.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-21,26.239999771118164,26.6299991607666,26.139999389648438,26.559999465942383,26.559999465942383,332671.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-24,26.65999984741211,27.100000381469727,26.59000015258789,27.0,27.0,499567.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-25,27.139999389648438,27.989999771118164,26.68000030517578,26.770000457763672,26.770000457763672,336128.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-26,26.860000610351562,26.959999084472656,26.440000534057617,26.479999542236328,26.479999542236328,166632.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-27,26.459999084472656,27.1200008392334,26.459999084472656,26.829999923706055,26.829999923706055,175400.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-03-28,26.809999465942383,27.34000015258789,26.739999771118164,26.84000015258789,26.84000015258789,260030.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-01,26.829999923706055,27.149999618530273,26.31999969482422,26.3799991607666,26.3799991607666,411827.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-02,26.579999923706055,26.690000534057617,26.350000381469727,26.649999618530273,26.649999618530273,158626.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-03,26.510000228881836,26.799999237060547,26.43000030517578,26.649999618530273,26.649999618530273,194412.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-04,26.670000076293945,26.940000534057617,26.190000534057617,26.3799991607666,26.3799991607666,2566198.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-07,26.190000534057617,26.200000762939453,24.5,25.530000686645508,25.530000686645508,568350.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-08,25.649999618530273,26.489999771118164,25.649999618530273,26.239999771118164,26.239999771118164,2940282.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-09,26.18000030517578,26.239999771118164,25.719999313354492,25.8700008392334,25.8700008392334,474219.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-11,26.3799991607666,26.799999237060547,26.030000686645508,26.479999542236328,26.479999542236328,415570.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-15,26.989999771118164,27.5,26.809999465942383,27.360000610351562,27.360000610351562,412580.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-16,27.360000610351562,27.579999923706055,27.200000762939453,27.540000915527344,27.540000915527344,289300.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-17,27.540000915527344,27.850000381469727,27.329999923706055,27.780000686645508,27.780000686645508,328024.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-21,27.889999389648438,28.5,27.809999465942383,28.420000076293945,28.420000076293945,593498.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-22,28.489999771118164,28.639999389648438,28.280000686645508,28.3700008392334,28.3700008392334,369505.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-23,28.360000610351562,28.639999389648438,28.040000915527344,28.549999237060547,28.549999237060547,410131.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-24,28.709999084472656,28.84000015258789,28.399999618530273,28.510000228881836,28.510000228881836,326780.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-25,28.5,28.920000076293945,27.610000610351562,27.860000610351562,27.860000610351562,409551.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-28,28.399999618530273,28.399999618530273,27.459999084472656,28.020000457763672,28.020000457763672,233769.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-29,28.239999771118164,28.290000915527344,27.920000076293945,28.0,28.0,150554.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-04-30,27.899999618530273,27.899999618530273,27.469999313354492,27.56999969482422,27.56999969482422,311782.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-02,27.690000534057617,27.90999984741211,27.43000030517578,27.549999237060547,27.549999237060547,366538.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-05,27.739999771118164,28.15999984741211,27.6200008392334,28.110000610351562,28.110000610351562,406603.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-06,28.139999389648438,28.309999465942383,27.399999618530273,27.43000030517578,27.43000030517578,343396.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-07,27.43000030517578,28.049999237060547,27.209999084472656,27.93000030517578,27.93000030517578,248647.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-08,27.979999542236328,28.15999984741211,27.200000762939453,27.3700008392334,27.3700008392334,207575.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-09,27.299999237060547,27.299999237060547,26.649999618530273,27.09000015258789,27.09000015258789,273876.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-12,27.709999084472656,28.450000762939453,27.709999084472656,28.389999389648438,28.389999389648438,695799.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-13,28.389999389648438,28.559999465942383,28.239999771118164,28.40999984741211,28.40999984741211,163428.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-14,28.549999237060547,28.649999618530273,28.350000381469727,28.610000610351562,28.610000610351562,220179.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-15,28.600000381469727,28.959999084472656,28.420000076293945,28.93000030517578,28.93000030517578,224277.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-16,28.889999389648438,29.290000915527344,28.889999389648438,29.110000610351562,29.110000610351562,198176.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-19,29.229999542236328,29.34000015258789,29.040000915527344,29.290000915527344,29.290000915527344,299760.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-20,29.459999084472656,29.459999084472656,28.700000762939453,28.799999237060547,28.799999237060547,333579.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-21,28.790000915527344,29.1299991607666,28.6200008392334,29.079999923706055,29.079999923706055,176951.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-22,29.100000381469727,29.1200008392334,28.65999984741211,28.90999984741211,28.90999984741211,123978.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-23,28.969999313354492,29.469999313354492,28.709999084472656,29.3799991607666,29.3799991607666,270161.0
Nifty Financial Services,Nifty Financial Services,^CNXFIN,FINIETF.NS,2025-05-26,29.520000457763672,29.690000534057617,29.389999389648438,29.510000228881836,29.510000228881836,252632.0
