Category,IndexName,IndexSymbol,DownloadSymbol,Date,Open,High,Low,Close,Adj Close,Volume
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-03-24,35633.69921875,35957.69921875,35421.69921875,35527.1015625,35526.6875,205200.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-03-25,35700.3984375,35717.3984375,35203.8515625,35410.1015625,35409.69140625,157000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-03-28,35488.69921875,35770.80078125,35016.30078125,35710.5,35710.0859375,197000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-03-29,35931.75,35977.19921875,35506.55078125,35847.3984375,35846.98046875,177100.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-03-30,36241.55078125,36421.1015625,36070.55078125,36334.30078125,36333.87890625,325600.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-03-31,36457.19921875,36590.8515625,36278.1484375,36373.6015625,36373.1796875,188100.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-01,36298.3515625,37209.80078125,36242.3515625,37148.5,37148.06640625,245700.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-04,37824.94921875,38765.8515625,37665.55078125,38635.19921875,38634.75,309200.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-05,38731.30078125,38759.25,37935.94921875,38067.8984375,38067.45703125,220600.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-06,37711.30078125,37868.5,37513.8515625,37632.80078125,37632.36328125,198800.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-07,37421.75,37975.8984375,37346.80078125,37557.3515625,37556.9140625,245000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-08,37619.69921875,37884.19921875,37405.19921875,37752.05078125,37751.61328125,202200.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-11,37591.75,37941.75,37524.44921875,37613.80078125,37613.36328125,132100.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-12,37407.3984375,37920.6015625,37264.44921875,37747.3984375,37746.9609375,171000.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-13,37887.30078125,37988.6015625,37408.19921875,37463.3984375,37462.96484375,143300.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-18,36833.1484375,36965.8515625,36441.3515625,36729.0,36728.57421875,182900.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-19,36806.80078125,37123.55078125,35926.30078125,36341.6015625,36341.1796875,216300.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-20,36482.6015625,36513.8515625,36114.05078125,36314.8984375,36314.4765625,153400.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-21,36513.1015625,36913.3515625,36395.69921875,36816.1015625,36815.671875,132700.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-22,36514.1484375,36578.94921875,35991.5,36044.75,36044.33203125,140100.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-25,35792.3515625,36270.1484375,35511.3984375,36082.3515625,36081.93359375,183100.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-26,36515.3515625,36604.55078125,36265.8984375,36404.80078125,36404.37890625,143400.0
Nifty Bank,Nifty Bank,^NSEBANK,^NSEBANK,2022-04-27,36067.55078125,36175.8984375,35747.1484375,36028.8515625,36028.43359375,134200.0
