Ticker,Date,Open,High,Low,Close,Volume,Adj Close
IDFCFIRSTB.NS,2026-06-01 09:00:00+05:30,71.29000091552734,71.69999694824219,70.51000213623047,71.11000061035156,3952884,71.11000061035156
IDFCFIRSTB.NS,2026-06-01 12:00:00+05:30,71.0999984741211,71.58000183105469,70.91000366210938,71.31999969482422,5228205,71.31999969482422
IDFCFIRSTB.NS,2026-06-01 15:00:00+05:30,71.33000183105469,71.47000122070312,71.08000183105469,71.1500015258789,1144668,71.1500015258789
IDFCFIRSTB.NS,2026-06-02 09:00:00+05:30,70.77999877929688,71.05999755859375,69.55000305175781,70.13999938964844,10524685,70.13999938964844
IDFCFIRSTB.NS,2026-06-02 12:00:00+05:30,70.1500015258789,71.6500015258789,70.05999755859375,71.58999633789062,19298360,71.58999633789062
IDFCFIRSTB.NS,2026-06-02 15:00:00+05:30,71.62999725341797,71.72000122070312,71.44999694824219,71.58999633789062,2599624,71.58999633789062
IDFCFIRSTB.NS,2026-06-03 09:00:00+05:30,71.11000061035156,71.33999633789062,69.76000213623047,69.83999633789062,4086470,69.83999633789062
IDFCFIRSTB.NS,2026-06-03 12:00:00+05:30,69.83999633789062,72.05000305175781,69.79000091552734,71.61000061035156,12339443,71.61000061035156
IDFCFIRSTB.NS,2026-06-03 15:00:00+05:30,71.5999984741211,71.94999694824219,71.51000213623047,71.51000213623047,4566484,71.51000213623047
IDFCFIRSTB.NS,2026-06-04 09:00:00+05:30,71.2699966430664,72.75,71.01000213623047,72.1500015258789,4676769,72.1500015258789
IDFCFIRSTB.NS,2026-06-04 12:00:00+05:30,72.19999694824219,72.44999694824219,71.7699966430664,72.20999908447266,7446593,72.20999908447266
IDFCFIRSTB.NS,2026-06-04 15:00:00+05:30,72.22000122070312,72.33999633789062,72.1500015258789,72.30000305175781,2051372,72.30000305175781
IDFCFIRSTB.NS,2026-06-05 09:00:00+05:30,72.20999908447266,72.86000061035156,71.83000183105469,72.33000183105469,12750497,72.33000183105469
IDFCFIRSTB.NS,2026-06-05 12:00:00+05:30,72.29000091552734,72.5999984741211,71.8499984741211,72.38999938964844,10502023,72.38999938964844
IDFCFIRSTB.NS,2026-06-05 15:00:00+05:30,72.37999725341797,72.45999908447266,72.2699966430664,72.2699966430664,2520024,72.2699966430664
IDFCFIRSTB.NS,2026-06-08 09:00:00+05:30,71.98999786376953,72.68000030517578,71.70999908447266,72.54000091552734,12636742,72.54000091552734
IDFCFIRSTB.NS,2026-06-08 12:00:00+05:30,72.5199966430664,72.69999694824219,71.41000366210938,71.6500015258789,9956499,71.6500015258789
IDFCFIRSTB.NS,2026-06-08 15:00:00+05:30,71.62000274658203,71.62000274658203,71.11000061035156,71.22000122070312,2302186,71.22000122070312
IDFCFIRSTB.NS,2026-06-09 09:00:00+05:30,72.23999786376953,74.48999786376953,72.23999786376953,73.55999755859375,8691150,73.55999755859375
IDFCFIRSTB.NS,2026-06-09 12:00:00+05:30,73.55999755859375,73.98999786376953,73.47000122070312,73.80999755859375,10712037,73.80999755859375
IDFCFIRSTB.NS,2026-06-09 15:00:00+05:30,73.79000091552734,73.80000305175781,73.56999969482422,73.80000305175781,2642686,73.80000305175781
IDFCFIRSTB.NS,2026-06-10 09:00:00+05:30,74.0,74.0999984741211,73.06999969482422,73.30999755859375,3555206,73.30999755859375
IDFCFIRSTB.NS,2026-06-10 12:00:00+05:30,73.30999755859375,73.3499984741211,72.77999877929688,72.79000091552734,9330432,72.79000091552734
IDFCFIRSTB.NS,2026-06-10 15:00:00+05:30,72.77999877929688,73.29000091552734,72.73999786376953,73.29000091552734,3439431,73.29000091552734
IDFCFIRSTB.NS,2026-06-11 09:00:00+05:30,72.75,73.55000305175781,72.52999877929688,72.70999908447266,4639231,72.70999908447266
IDFCFIRSTB.NS,2026-06-11 12:00:00+05:30,72.72000122070312,72.97000122070312,72.23999786376953,72.93000030517578,9335216,72.93000030517578
IDFCFIRSTB.NS,2026-06-11 15:00:00+05:30,72.91000366210938,73.18000030517578,72.9000015258789,72.94999694824219,3885670,72.94999694824219
IDFCFIRSTB.NS,2026-06-12 09:00:00+05:30,73.44999694824219,74.3499984741211,73.41000366210938,74.12000274658203,5185583,74.12000274658203
IDFCFIRSTB.NS,2026-06-12 12:00:00+05:30,74.13999938964844,76.54000091552734,73.94999694824219,76.5,18819727,76.5
IDFCFIRSTB.NS,2026-06-12 15:00:00+05:30,76.5,77.0999984741211,75.94000244140625,77.0,20073491,77.0
IDFCFIRSTB.NS,2026-06-15 09:00:00+05:30,78.12999725341797,79.08999633789062,77.2300033569336,78.44999694824219,9362959,78.44999694824219
IDFCFIRSTB.NS,2026-06-15 12:00:00+05:30,78.41000366210938,79.0,78.12000274658203,78.37000274658203,9088267,78.37000274658203
IDFCFIRSTB.NS,2026-06-15 15:00:00+05:30,78.37000274658203,78.4000015258789,78.25,78.30000305175781,2201548,78.30000305175781
IDFCFIRSTB.NS,2026-06-16 09:00:00+05:30,78.5199966430664,78.69999694824219,77.47000122070312,77.5999984741211,4899957,77.5999984741211
IDFCFIRSTB.NS,2026-06-16 12:00:00+05:30,77.5999984741211,77.88999938964844,77.3499984741211,77.48999786376953,16248314,77.48999786376953
IDFCFIRSTB.NS,2026-06-16 15:00:00+05:30,77.47000122070312,77.69999694824219,77.4000015258789,77.61000061035156,2425614,77.61000061035156
IDFCFIRSTB.NS,2026-06-17 09:00:00+05:30,77.86000061035156,78.37000274658203,77.18000030517578,77.75,4129279,77.75
IDFCFIRSTB.NS,2026-06-17 12:00:00+05:30,77.70999908447266,77.75,77.26000213623047,77.37000274658203,11661262,77.37000274658203
IDFCFIRSTB.NS,2026-06-17 15:00:00+05:30,77.37000274658203,77.41999816894531,77.18000030517578,77.26000213623047,1788199,77.26000213623047
IDFCFIRSTB.NS,2026-06-18 09:00:00+05:30,77.3499984741211,78.4000015258789,77.20999908447266,77.62999725341797,8297674,77.62999725341797
IDFCFIRSTB.NS,2026-06-18 12:00:00+05:30,77.66999816894531,78.20999908447266,76.91999816894531,78.11000061035156,15332146,78.11000061035156
IDFCFIRSTB.NS,2026-06-18 15:00:00+05:30,78.13999938964844,78.22000122070312,78.0,78.05999755859375,1831587,78.05999755859375
IDFCFIRSTB.NS,2026-06-19 09:00:00+05:30,77.79000091552734,78.51000213623047,77.56999969482422,78.41999816894531,4723690,78.41999816894531
IDFCFIRSTB.NS,2026-06-19 12:00:00+05:30,78.38999938964844,78.9000015258789,78.0999984741211,78.70999908447266,6791301,78.70999908447266
IDFCFIRSTB.NS,2026-06-19 15:00:00+05:30,78.7300033569336,78.7699966430664,78.41000366210938,78.41000366210938,2088386,78.41000366210938
IDFCFIRSTB.NS,2026-06-22 09:00:00+05:30,78.68000030517578,81.44999694824219,78.43000030517578,81.0999984741211,16057770,81.0999984741211
IDFCFIRSTB.NS,2026-06-22 12:00:00+05:30,81.08999633789062,81.20999908447266,79.56999969482422,80.7300033569336,20046189,80.7300033569336
IDFCFIRSTB.NS,2026-06-22 15:00:00+05:30,80.75,80.75,80.5,80.55000305175781,3670414,80.55000305175781
IDFCFIRSTB.NS,2026-06-23 09:00:00+05:30,80.48999786376953,80.48999786376953,78.4800033569336,78.63999938964844,12402155,78.63999938964844
IDFCFIRSTB.NS,2026-06-23 12:00:00+05:30,78.66999816894531,79.0999984741211,78.18000030517578,78.7699966430664,13906628,78.7699966430664
IDFCFIRSTB.NS,2026-06-23 15:00:00+05:30,78.77999877929688,78.9000015258789,78.52999877929688,78.61000061035156,4220230,78.61000061035156
IDFCFIRSTB.NS,2026-06-24 09:00:00+05:30,78.69000244140625,79.30999755859375,78.33999633789062,79.05000305175781,4064899,79.05000305175781
IDFCFIRSTB.NS,2026-06-24 12:00:00+05:30,79.05000305175781,79.58999633789062,78.80000305175781,79.08999633789062,5313047,79.08999633789062
IDFCFIRSTB.NS,2026-06-24 15:00:00+05:30,79.08999633789062,79.30000305175781,79.05000305175781,79.30000305175781,1951644,79.30000305175781
IDFCFIRSTB.NS,2026-06-25 09:00:00+05:30,79.43000030517578,80.27999877929688,79.31999969482422,79.80000305175781,2122790,79.80000305175781
IDFCFIRSTB.NS,2026-06-25 12:00:00+05:30,79.77999877929688,79.80000305175781,79.13999938964844,79.20999908447266,5969397,79.20999908447266
IDFCFIRSTB.NS,2026-06-25 15:00:00+05:30,79.20999908447266,79.38999938964844,79.16999816894531,79.38999938964844,1732557,79.38999938964844
IDFCFIRSTB.NS,2026-06-29 09:00:00+05:30,79.0999984741211,79.94000244140625,78.37999725341797,78.4000015258789,8740702,78.4000015258789
IDFCFIRSTB.NS,2026-06-29 12:00:00+05:30,78.43000030517578,79.05999755859375,78.0999984741211,78.23999786376953,32326634,78.23999786376953
IDFCFIRSTB.NS,2026-06-29 15:00:00+05:30,78.23999786376953,78.6500015258789,77.9800033569336,78.19999694824219,12091108,78.19999694824219
IDFCFIRSTB.NS,2026-06-30 09:00:00+05:30,78.86000061035156,79.04000091552734,78.12999725341797,78.93000030517578,5863738,78.93000030517578
IDFCFIRSTB.NS,2026-06-30 12:00:00+05:30,78.93000030517578,79.66000366210938,78.79000091552734,79.62999725341797,14527030,79.62999725341797
IDFCFIRSTB.NS,2026-06-30 15:00:00+05:30,79.62000274658203,79.62000274658203,79.30000305175781,79.48999786376953,3692800,79.48999786376953
IDFCFIRSTB.NS,2026-07-01 09:00:00+05:30,79.4000015258789,79.41999816894531,78.4000015258789,78.69000244140625,3263690,78.69000244140625
IDFCFIRSTB.NS,2026-07-01 12:00:00+05:30,78.66999816894531,79.0,78.48999786376953,78.93000030517578,7295982,78.93000030517578
IDFCFIRSTB.NS,2026-07-01 15:00:00+05:30,78.83000183105469,78.94000244140625,78.80999755859375,78.8499984741211,1687413,78.8499984741211
IDFCFIRSTB.NS,2026-07-02 09:00:00+05:30,79.19999694824219,79.19999694824219,78.55999755859375,79.08000183105469,3293454,79.08000183105469
IDFCFIRSTB.NS,2026-07-02 12:00:00+05:30,79.06999969482422,79.76000213623047,78.83000183105469,79.66000366210938,16719246,79.66000366210938
IDFCFIRSTB.NS,2026-07-02 15:00:00+05:30,79.63999938964844,79.63999938964844,79.30000305175781,79.30999755859375,2534813,79.30999755859375
