Date,Open,High,Low,Close,Adj Close,Volume
2023-08-28,177.625,178.9499969482422,176.14999389648438,177.64999389648438,151.29019165039062,10985570
2023-08-29,178.0,179.3000030517578,177.39999389648438,178.39999389648438,151.9289093017578,6253738
2023-08-30,176.60000610351562,177.39999389648438,175.10000610351562,175.97500610351562,149.86373901367188,9709432
2023-08-31,175.5,176.0,169.5500030517578,170.27499389648438,145.00949096679688,13575650
2023-09-01,170.52499389648438,172.4499969482422,170.27499389648438,172.10000610351562,146.563720703125,9980752
2023-09-04,172.3249969482422,174.375,171.39999389648438,172.35000610351562,146.776611328125,6898572
2023-09-05,172.9499969482422,176.3000030517578,172.625,175.10000610351562,149.1185760498047,8363178
2023-09-06,174.97500610351562,176.9250030517578,174.02499389648438,176.5749969482422,150.3747100830078,6751054
2023-09-07,177.0,178.125,176.5749969482422,177.3000030517578,150.9921417236328,7249346
2023-09-08,177.375,182.25,177.02499389648438,180.97500610351562,154.12184143066406,10344130
2023-09-11,182.60000610351562,184.375,180.35000610351562,181.875,154.8883056640625,10452850
2023-09-12,182.5,182.75,173.52499389648438,174.1999969482422,148.35211181640625,18168222
2023-09-13,175.3000030517578,178.0749969482422,173.60000610351562,177.8000030517578,151.41795349121094,9713718
2023-09-14,179.0,181.125,178.0500030517578,179.375,152.75924682617188,10116738
2023-09-15,178.97500610351562,179.27499389648438,175.625,176.125,149.99148559570312,12383408
2023-09-18,176.125,180.5500030517578,175.3249969482422,180.1750030517578,153.4405517578125,10007488
2023-09-20,177.0,178.39999389648438,175.60000610351562,176.27499389648438,150.1192169189453,18292152
2023-09-21,176.5,179.25,175.89999389648438,177.625,151.26890563964844,9879542
2023-09-22,177.75,178.75,175.6750030517578,175.97500610351562,149.86373901367188,3982102
2023-09-25,176.6999969482422,176.75,174.02499389648438,175.9499969482422,149.84243774414062,4959752
2023-09-26,175.9499969482422,177.4250030517578,175.4499969482422,175.8249969482422,149.7360076904297,3788360
2023-09-27,175.8249969482422,176.60000610351562,173.3000030517578,174.5,148.60760498046875,5969046
2023-09-28,173.52499389648438,175.0,171.0,171.97500610351562,146.457275390625,9701978
2023-09-29,172.875,174.0749969482422,172.5,173.3000030517578,147.5856475830078,2669870
2023-10-03,174.25,174.60000610351562,170.4250030517578,170.6750030517578,145.35015869140625,10514554
2023-10-04,170.6750030517578,172.47500610351562,169.77499389648438,170.6750030517578,145.35015869140625,6049760
2023-10-05,172.75,173.875,171.39999389648438,172.22500610351562,146.670166015625,7115506
2023-10-06,172.5,174.5,172.0,173.60000610351562,147.8411407470703,3717076
2023-10-09,170.5,170.8249969482422,168.0749969482422,170.0,144.7753448486328,8740080
2023-10-10,170.02499389648438,171.3000030517578,169.60000610351562,170.1999969482422,144.94564819335938,3572978
2023-10-11,171.10000610351562,172.64999389648438,170.75,171.27499389648438,145.8611297607422,4799512
2023-10-12,172.4499969482422,175.1750030517578,172.02499389648438,174.35000610351562,148.4798583984375,7703802
2023-10-13,173.5500030517578,175.3000030517578,173.52499389648438,173.85000610351562,148.05406188964844,3981804
2023-10-16,172.5,174.22500610351562,171.0,173.625,147.8624267578125,3262470
2023-10-17,174.4499969482422,178.85000610351562,173.35000610351562,177.35000610351562,151.03472900390625,10443728
2023-10-18,177.5,178.25,174.4250030517578,175.10000610351562,149.1185760498047,9162228
2023-10-19,174.75,177.27499389648438,174.5749969482422,176.85000610351562,150.60891723632812,5743188
2023-10-20,175.3000030517578,176.39999389648438,172.27499389648438,173.1999969482422,147.50050354003906,4400690
2023-10-23,172.77499389648438,173.64999389648438,170.8249969482422,171.39999389648438,145.96759033203125,7813800
2023-10-25,171.27499389648438,173.25,169.25,169.97500610351562,144.75401306152344,5429774
2023-10-26,168.8000030517578,169.47500610351562,165.72500610351562,167.5,142.64627075195312,7743878
2023-10-27,167.5,169.125,167.0,167.47500610351562,142.62498474121094,2996088
2023-10-30,169.0,174.4499969482422,168.5500030517578,173.4499969482422,147.71339416503906,21873188
2023-10-31,174.1750030517578,176.97500610351562,172.3249969482422,174.625,148.71405029296875,10673186
2023-11-01,175.27499389648438,179.375,175.27499389648438,178.4499969482422,151.9714813232422,13929780
2023-11-02,180.47500610351562,181.0,178.625,180.27499389648438,153.52569580078125,10130432
2023-11-03,180.5749969482422,181.85000610351562,180.10000610351562,180.75,153.93023681640625,5627900
2023-11-06,181.39999389648438,184.5749969482422,180.6750030517578,183.125,155.95281982421875,9072020
2023-11-07,183.39999389648438,186.8249969482422,183.10000610351562,186.39999389648438,158.74188232421875,10702176
2023-11-08,187.72500610351562,193.9499969482422,187.02499389648438,192.10000610351562,163.5961151123047,24020912
2023-11-09,192.5500030517578,195.3249969482422,191.39999389648438,191.77499389648438,163.3193359375,12843896
2023-11-10,190.89999389648438,193.0500030517578,190.25,192.02499389648438,163.5322265625,4932486
2023-11-13,191.75,194.35000610351562,191.75,193.5500030517578,164.83094787597656,4838906
2023-11-15,194.0,196.6999969482422,193.5749969482422,196.27499389648438,167.151611328125,11266250
2023-11-16,197.0,200.64999389648438,196.5,199.3249969482422,169.74903869628906,15416172
2023-11-17,200.0,203.5500030517578,194.625,195.125,166.1722412109375,16380696
2023-11-20,195.3249969482422,196.6999969482422,193.72500610351562,196.0,166.91741943359375,4506882
2023-11-21,196.0,196.60000610351562,193.3000030517578,194.0,165.2141876220703,4477214
2023-11-22,196.0,201.39999389648438,195.5500030517578,201.0500030517578,171.2180938720703,25730664
2023-11-23,201.77499389648438,206.75,200.3249969482422,205.64999389648438,175.1355438232422,16239092
2023-11-24,206.5,206.5,203.5,205.3000030517578,174.8374786376953,10975546
2023-11-28,207.02499389648438,212.9499969482422,206.5500030517578,212.25,180.7562255859375,23186856
2023-11-29,213.0,217.22500610351562,209.35000610351562,214.3249969482422,182.52333068847656,25208812
2023-11-30,217.25,219.375,214.52499389648438,217.85000610351562,185.5253143310547,32721308
2023-12-01,220.0,221.1999969482422,216.6999969482422,219.0,186.50466918945312,19278842
2023-12-04,222.5,232.39999389648438,222.0,230.75,196.51119995117188,41482794
2023-12-05,235.02499389648438,238.22500610351562,232.5,236.10000610351562,201.06736755371094,38376064
2023-12-06,240.5,241.25,234.14999389648438,236.4250030517578,201.34414672851562,27408826
2023-12-07,238.5,239.5,235.75,237.35000610351562,202.1318817138672,23850564
2023-12-08,238.4499969482422,238.72500610351562,232.89999389648438,235.22500610351562,200.3221893310547,18940478
2023-12-11,237.4250030517578,237.4250030517578,228.27499389648438,232.75,198.21444702148438,27693108
2023-12-12,222.75,225.72500610351562,222.75,223.77499389648438,199.5745086669922,19940320
2023-12-13,224.75,227.1750030517578,222.97500610351562,223.75,199.55221557617188,26664018
2023-12-14,224.97500610351562,224.97500610351562,221.02499389648438,222.85000610351562,198.7495574951172,12555568
2023-12-15,222.5,226.72500610351562,221.10000610351562,224.5,200.22109985351562,22079148
2023-12-18,224.5,225.125,222.0500030517578,223.625,199.44073486328125,16831064
2023-12-19,223.625,225.75,222.52499389648438,224.875,200.55555725097656,12644672
2023-12-20,226.6999969482422,227.6750030517578,219.1750030517578,219.72500610351562,195.9625244140625,17347978
2023-12-21,217.4499969482422,225.22500610351562,216.22500610351562,224.77499389648438,200.46636962890625,18554414
2023-12-22,224.85000610351562,226.6750030517578,222.52499389648438,223.3249969482422,199.17318725585938,11559264
2023-12-26,224.0,228.25,222.25,225.8000030517578,201.38052368164062,22976450
2023-12-27,226.97500610351562,228.1999969482422,224.14999389648438,227.35000610351562,202.7628936767578,12398088
2023-12-28,228.0,235.4250030517578,227.375,232.89999389648438,207.71267700195312,45183336
2023-12-29,227.25,229.0,224.3249969482422,225.3249969482422,200.95689392089844,17088440
2024-01-01,229.6999969482422,229.6999969482422,225.35000610351562,226.02499389648438,201.58116149902344,7006288
2024-01-02,226.02499389648438,229.6999969482422,224.0500030517578,228.125,203.45408630371094,9458818
2024-01-03,229.97500610351562,232.64999389648438,227.52499389648438,230.52499389648438,205.59451293945312,15058884
2024-01-04,228.39999389648438,228.75,225.5,226.3249969482422,201.84873962402344,17904916
