Date,Open,High,Low,Close,Adj Close,Volume,Price,rolling_1y_return,running_max,drawdown,daily_return,rolling_volatility_30d,rolling_volatility_90d,sma50,sma200
2023-08-28,1236.0,1242.0,1215.550048828125,1221.875,1207.3155517578125,12580826,1207.3155517578125,,1207.3155517578125,0.0,,,,,
2023-08-29,1226.0250244140625,1226.7249755859375,1204.074951171875,1210.175048828125,1195.755126953125,16876644,1195.755126953125,,1207.3155517578125,-0.00957531341980633,-0.00957531341980633,,,,
2023-08-30,1216.0,1221.5,1207.5,1209.0250244140625,1194.618896484375,12168946,1194.618896484375,,1207.3155517578125,-0.010516434792007479,-0.0009502200267752503,,,,
2023-08-31,1211.5,1212.5,1199.949951171875,1203.5,1189.15966796875,21638600,1189.15966796875,,1207.3155517578125,-0.015038225725352516,-0.00456984945717076,,,,
2023-09-01,1203.2750244140625,1212.824951171875,1200.824951171875,1206.324951171875,1191.9508056640625,18112842,1191.9508056640625,,1207.3155517578125,-0.01272637138764543,0.0023471513292072643,,,,
2023-09-04,1206.324951171875,1211.824951171875,1202.6500244140625,1205.3499755859375,1190.987548828125,9347626,1190.987548828125,,1207.3155517578125,-0.013524221489497501,-0.0008081347244870418,,,,
2023-09-05,1210.0,1216.9749755859375,1206.2249755859375,1211.800048828125,1197.36083984375,8675876,1197.36083984375,,1207.3155517578125,-0.008245327329353791,0.005351265864950383,,,,
2023-09-06,1210.550048828125,1218.074951171875,1208.625,1214.3499755859375,1199.88037109375,8200370,1199.88037109375,,1207.3155517578125,-0.006158440229844686,0.0021042372242012775,,,,
2023-09-07,1210.8499755859375,1219.125,1205.5,1216.0,1201.5106201171875,13652572,1201.5106201171875,,1207.3155517578125,-0.004808131256300974,0.001358676300331041,,,,
2023-09-08,1220.0,1228.0,1211.4749755859375,1224.0999755859375,1209.51416015625,23109288,1209.51416015625,,1209.51416015625,0.0,0.006661231207662377,,,,
2023-09-11,1226.0,1238.425048828125,1226.0,1237.300048828125,1222.556884765625,13271074,1222.556884765625,,1222.556884765625,0.0,0.010783441020392859,,,,
2023-09-12,1241.5,1241.5,1217.9749755859375,1219.425048828125,1204.8948974609375,16255666,1204.8948974609375,,1222.556884765625,-0.014446761148519838,-0.014446761148519838,,,,
2023-09-13,1220.0,1231.324951171875,1213.125,1225.5250244140625,1210.9222412109375,12803338,1210.9222412109375,,1222.556884765625,-0.009516648018319418,0.00500238133857267,,,,
2023-09-14,1230.0,1232.9000244140625,1222.5,1226.6500244140625,1212.03369140625,9209636,1212.03369140625,,1222.556884765625,-0.008607528607057269,0.0009178543076400203,,,,
2023-09-15,1234.0,1234.0,1224.75,1228.925048828125,1214.2816162109375,25468592,1214.2816162109375,,1222.556884765625,-0.006768820868628955,0.0018546718796894623,,,,
2023-09-18,1220.0250244140625,1225.5,1216.0250244140625,1218.2249755859375,1203.709228515625,7516300,1203.709228515625,,1222.556884765625,-0.015416588368903028,-0.008706701603786726,,,,
2023-09-20,1211.5250244140625,1213.800048828125,1177.5,1191.074951171875,1176.8826904296875,57081884,1176.8826904296875,,1222.556884765625,-0.03735956576343169,-0.0222865601180271,,,,
2023-09-21,1187.4749755859375,1195.050048828125,1180.0,1182.4000244140625,1168.31103515625,12226182,1168.31103515625,,1222.556884765625,-0.044370818475063745,-0.0072833557185788544,,,,
2023-09-22,1188.0,1191.2249755859375,1175.0,1177.4749755859375,1163.4447021484375,19176786,1163.4447021484375,,1222.556884765625,-0.048351273755674606,-0.004165271799526971,,,,
2023-09-25,1175.199951171875,1180.3499755859375,1167.550048828125,1170.2249755859375,1156.2811279296875,14254884,1156.2811279296875,,1222.556884765625,-0.054210775516300935,-0.0061572107428239375,,,,
2023-09-26,1169.2750244140625,1175.0999755859375,1167.800048828125,1171.25,1157.2939453125,10087782,1157.2939453125,,1222.556884765625,-0.05338233358821298,0.0008759265877027467,,,,
2023-09-27,1171.75,1185.9000244140625,1169.25,1184.449951171875,1170.336669921875,11722778,1170.336669921875,,1222.556884765625,-0.04271393461888773,0.011270018876538002,,,,
2023-09-28,1191.5,1191.5,1162.5,1167.050048828125,1153.14404296875,14518346,1153.14404296875,,1222.556884765625,-0.05677677878373899,-0.014690325779737057,,,,
2023-09-29,1170.9000244140625,1184.550048828125,1167.050048828125,1172.5,1158.529052734375,12342014,1158.529052734375,,1222.556884765625,-0.05237206777787251,0.004669850049054958,,,,
2023-10-03,1164.9749755859375,1167.800048828125,1158.0,1159.074951171875,1145.263916015625,8859056,1145.263916015625,,1222.556884765625,-0.06322239047782041,-0.011449981929621433,,,,
2023-10-04,1154.5,1159.5,1147.550048828125,1157.074951171875,1143.2877197265625,10286386,1143.2877197265625,,1222.556884765625,-0.06483883574403915,-0.0017255378969222024,,,,
2023-10-05,1159.625,1164.699951171875,1154.5,1157.050048828125,1143.26318359375,10953682,1143.26318359375,,1222.556884765625,-0.06485890526646232,-2.146103066547056e-05,,,,
2023-10-06,1158.5250244140625,1162.4000244140625,1156.0250244140625,1159.0,1145.1898193359375,5431026,1145.1898193359375,,1222.556884765625,-0.06328299843857121,0.001685207544365408,,,,
2023-10-09,1154.050048828125,1155.9749755859375,1147.5,1149.125,1135.4324951171875,7576878,1135.4324951171875,,1222.556884765625,-0.07126407837058646,-0.00852026804116024,,,,
2023-10-10,1153.2750244140625,1158.949951171875,1151.875,1154.199951171875,1140.447021484375,10236032,1140.447021484375,,1222.556884765625,-0.06716240716847399,0.0044164020219183975,,,,
2023-10-11,1157.2249755859375,1174.8499755859375,1156.5,1172.5250244140625,1158.5537109375,9814118,1158.5537109375,,1222.556884765625,-0.05235189840707899,0.01587683523392247,0.13270727357079765,,,
2023-10-12,1171.925048828125,1179.675048828125,1169.074951171875,1174.699951171875,1160.7027587890625,12554450,1160.7027587890625,,1222.556884765625,-0.05059406784856513,0.0018549401993832593,0.13066224179327016,,,
