Date,Open,High,Low,Close,Adj Close,Volume,Price,rolling_1y_return,running_max,drawdown,daily_return,rolling_volatility_30d,rolling_volatility_90d,sma50,sma200
2023-08-28,439.2000122070313,444.5,432.1000061035156,438.8500061035156,433.7861328125,3347943,433.7861328125,,433.7861328125,0.0,,,,,
2023-08-29,440.0,447.5,436.4500122070313,441.2000122070313,436.1090393066406,4051913,436.1090393066406,,436.1090393066406,0.0,0.005354957935330473,,,,
2023-08-30,444.7000122070313,445.5,440.2000122070313,444.0499877929688,438.9261474609375,2230876,438.9261474609375,,438.9261474609375,0.0,0.00645964174183522,,,,
2023-08-31,439.8500061035156,442.3500061035156,425.1000061035156,428.3999938964844,423.4567260742188,12006942,423.4567260742188,,438.9261474609375,-0.035243790957100396,-0.035243790957100396,,,,
2023-09-01,427.5499877929688,437.3999938964844,425.5,433.8999938964844,428.8932800292969,3846763,428.8932800292969,,438.9261474609375,-0.022857757483070618,0.012838511281847431,,,,
2023-09-04,435.3500061035156,443.9500122070313,435.1499938964844,441.1499938964844,436.0596008300781,4347480,436.0596008300781,,438.9261474609375,-0.00653081764994301,0.016708867064300303,,,,
2023-09-05,441.2999877929688,444.4500122070313,437.5,440.2000122070313,435.12060546875,2261743,435.12060546875,,438.9261474609375,-0.008670119140091082,-0.0021533647224843966,,,,
2023-09-06,441.0,442.0,433.5,437.75,432.6988525390625,2410656,432.6988525390625,,438.9261474609375,-0.014187568815159701,-0.005565705000521781,,,,
2023-09-07,437.9500122070313,440.6000061035156,435.2000122070313,439.4500122070313,434.3792419433594,2211370,434.3792419433594,,438.9261474609375,-0.010359158468641438,0.0038835078818360014,,,,
2023-09-08,440.0499877929688,441.2000122070313,436.8999938964844,439.2000122070313,434.1321411132813,1913450,434.1321411132813,,438.9261474609375,-0.010922125226278112,-0.0005688596650534894,,,,
2023-09-11,439.25,453.3999938964844,439.25,450.8999938964844,445.6971130371094,5287778,445.6971130371094,,445.6971130371094,0.0,0.026639289812016687,,,,
2023-09-12,453.8999938964844,453.8999938964844,436.6499938964844,445.0,439.8652038574219,5467782,439.8652038574219,,445.6971130371094,-0.013084915762516802,-0.013084915762516802,,,,
2023-09-13,447.0,449.9500122070313,440.3500061035156,443.8999938964844,438.7778625488281,2583760,438.7778625488281,,445.6971130371094,-0.0155245575658578,-0.0024719875522278834,,,,
2023-09-14,444.7999877929688,446.3999938964844,441.7000122070313,445.2000122070313,440.0628967285156,2000637,440.0628967285156,,445.6971130371094,-0.012641356974920859,0.0029286668480101863,,,,
2023-09-15,445.0,448.1000061035156,442.5,445.0499877929688,439.9146118164063,2963506,439.9146118164063,,445.6971130371094,-0.01297406030139936,-0.00033696299599828006,,,,
2023-09-18,445.0,445.7000122070313,433.0,436.6499938964844,431.6115417480469,3707587,431.6115417480469,,445.6971130371094,-0.031603460908865566,-0.018874276610354124,,,,
2023-09-20,436.5,438.3500061035156,425.0499877929688,428.1499938964844,423.2096252441406,2289507,423.2096252441406,,445.6971130371094,-0.05045464091012952,-0.019466385143173226,,,,
2023-09-21,427.5,430.6000061035156,423.2000122070313,426.1000061035156,421.1832885742188,2680700,421.1832885742188,,445.6971130371094,-0.05500108424720607,-0.004788021228848138,,,,
2023-09-22,426.0,428.5,418.0499877929688,420.9500122070313,416.09271240234375,2666687,416.09271240234375,,445.6971130371094,-0.06642268879201985,-0.012086367882988891,,,,
2023-09-25,420.5,425.9500122070313,414.7000122070313,422.8999938964844,418.0201721191406,3913804,418.0201721191406,,445.6971130371094,-0.06209809332030458,0.004632284246625096,,,,
