Date,Open,High,Low,Close,Adj Close,Volume,Price,rolling_1y_return,running_max,drawdown,daily_return,rolling_volatility_30d,rolling_volatility_90d,sma50,sma200
2023-08-28,190.25,190.9499969482422,189.5,190.1499938964844,173.22061157226562,8300624,173.22061157226562,,173.22061157226562,0.0,,,,,
2023-08-29,190.75,191.6000061035156,189.1999969482422,191.1499938964844,174.13157653808594,7538838,174.13157653808594,,174.13157653808594,0.0,0.005258987123713421,,,,
2023-08-30,191.5500030517578,192.3999938964844,191.25,191.6499938964844,174.58705139160156,8630672,174.58705139160156,,174.58705139160156,0.0,0.002615693618417403,,,,
2023-08-31,191.5,192.8999938964844,186.4499969482422,187.1499938964844,170.48770141601562,24500769,170.48770141601562,,174.58705139160156,-0.023480263529916834,-0.023480263529916834,,,,
2023-09-01,187.1499938964844,191.8000030517578,186.3000030517578,190.6000061035156,173.63055419921875,15838571,173.63055419921875,,174.58705139160156,-0.005478626191110614,0.018434483878306818,,,,
2023-09-04,191.1499938964844,195.8999938964844,190.1999969482422,195.4499969482422,178.0487518310547,16612736,178.0487518310547,,178.0487518310547,0.0,0.025445968609687286,,,,
2023-09-05,195.6999969482422,198.3999938964844,194.5,195.8000030517578,178.36758422851562,14710293,178.36758422851562,,178.36758422851562,0.0,0.0017907027944989995,,,,
2023-09-06,196.5,197.5500030517578,194.0,195.0,177.63880920410156,15607001,177.63880920410156,,178.36758422851562,-0.004085804197921927,-0.004085804197921927,,,,
2023-09-07,195.0,196.75,194.5,196.25,178.77752685546875,10535198,178.77752685546875,,178.77752685546875,0.0,0.0064102977072924006,,,,
2023-09-08,196.4499969482422,200.0,196.1999969482422,197.8000030517578,180.1895294189453,15379639,180.1895294189453,,180.1895294189453,0.0,0.00789809876169767,,,,
2023-09-11,198.6999969482422,204.6999969482422,198.25,202.8000030517578,184.74435424804688,22766508,184.74435424804688,,184.74435424804688,0.0,0.02527796617144973,,,,
2023-09-12,204.3999938964844,204.3999938964844,197.8500061035156,199.9499969482422,182.14810180664065,21077042,182.14810180664065,,184.74435424804688,-0.014053216684069114,-0.014053216684069114,,,,
2023-09-13,199.8999938964844,209.4499969482422,198.1000061035156,208.6499938964844,190.0735321044922,38949196,190.0735321044922,,190.0735321044922,0.0,0.04351091347778513,,,,
2023-09-14,210.1999969482422,213.1999969482422,209.5,211.8999938964844,193.0341644287109,29826455,193.0341644287109,,193.0341644287109,0.0,0.015576247210427718,,,,
2023-09-15,212.1499938964844,212.6499938964844,209.25,210.8000030517578,192.0321044921875,16238012,192.0321044921875,,193.0341644287109,-0.005191101479310789,-0.005191101479310789,,,,
2023-09-18,209.8999938964844,219.6499938964844,209.75,217.3500061035156,197.9989471435547,36322604,197.9989471435547,,197.9989471435547,0.0,0.03107210988051179,,,,
2023-09-20,216.9499969482422,218.1499938964844,213.0,213.4499969482422,194.4461669921875,29729690,194.4461669921875,,197.9989471435547,-0.017943429511225295,-0.017943429511225295,,,,
2023-09-21,212.8500061035156,217.5,206.4499969482422,207.1499938964844,188.70706176757807,22066890,188.70706176757807,,197.9989471435547,-0.04692896356282006,-0.029515136828796473,,,,
2023-09-22,209.6999969482422,218.0,208.6999969482422,215.3500061035156,196.1770172119141,37302904,196.1770172119141,,197.9989471435547,-0.009201715251140441,0.03958492795323387,,,,
