Date,Open,High,Low,Close,Adj Close,Volume,Price,rolling_1y_return,running_max,drawdown,daily_return,rolling_volatility_30d,rolling_volatility_90d,sma50,sma200
2023-08-28,2550.0,2582.0,2455.64990234375,2472.449951171875,2469.155029296875,4457038,2469.155029296875,,2469.155029296875,0.0,,,,,
2023-08-29,2472.10009765625,2536.64990234375,2445.0,2506.449951171875,2503.10986328125,4802150,2503.10986328125,,2503.10986328125,0.0,0.013751600681810583,,,,
2023-08-30,2517.0,2543.0,2492.39990234375,2513.10009765625,2509.7509765625,6484593,2509.7509765625,,2509.7509765625,0.0,0.0026531449452820155,,,,
2023-08-31,2449.949951171875,2489.949951171875,2383.75,2419.25,2416.02587890625,6230369,2416.02587890625,,2509.7509765625,-0.03734438138744001,-0.03734438138744001,,,,
2023-09-01,2381.0,2465.550048828125,2380.0,2450.050048828125,2446.78515625,6764397,2446.78515625,,2509.7509765625,-0.025088473279026968,0.01273135259531033,,,,
2023-09-04,2454.0,2480.0,2450.050048828125,2470.60009765625,2467.3076171875,5998454,2467.3076171875,,2509.7509765625,-0.01691138275126114,0.008387520614582034,,,,
2023-09-05,2482.0,2501.39990234375,2464.0,2494.050048828125,2490.72607421875,6489319,2490.72607421875,,2509.7509765625,-0.00758039443809988,0.009491502749034986,,,,
2023-09-06,2494.050048828125,2504.0,2471.0,2496.5,2493.173095703125,7416248,2493.173095703125,,2509.7509765625,-0.006605388747405128,0.0009824530725011105,,,,
2023-09-07,2498.0,2520.0,2485.0,2509.5,2506.15576171875,4298988,2506.15576171875,,2509.7509765625,-0.0014324986332605594,0.005207286264238942,,,,
2023-09-08,2513.800048828125,2538.60009765625,2506.10009765625,2519.300048828125,2515.942626953125,5640973,2515.942626953125,,2515.942626953125,0.0,0.003905130472681817,,,,
2023-09-11,2565.0,2630.25,2546.0,2614.949951171875,2611.465087890625,9148241,2611.465087890625,,2611.465087890625,0.0,0.03796686773147151,,,,
2023-09-12,2622.449951171875,2626.60009765625,2530.0,2535.699951171875,2532.32080078125,5658774,2532.32080078125,,2611.465087890625,-0.03030646952791649,-0.03030646952791649,,,,
2023-09-13,2545.699951171875,2566.949951171875,2496.0,2518.89990234375,2515.543212890625,1780068,2515.543212890625,,2611.465087890625,-0.036731057767071085,-0.0066253801198682405,,,,
2023-09-14,2541.85009765625,2545.0,2506.050048828125,2519.800048828125,2516.44189453125,1218481,2516.44189453125,,2611.465087890625,-0.036386928471683566,0.0003572515216672123,,,,
2023-09-15,2519.800048828125,2558.0,2514.199951171875,2540.050048828125,2536.6650390625,1547001,2536.6650390625,,2611.465087890625,-0.028642944213565502,0.008036404327554258,,,,
2023-09-18,2552.0,2555.0,2491.0,2502.449951171875,2499.114990234375,861677,2499.114990234375,,2611.465087890625,-0.043021864690903966,-0.014802919679928528,,,,
2023-09-20,2502.39990234375,2533.64990234375,2458.89990234375,2470.300048828125,2467.008056640625,1203019,2467.008056640625,,2611.465087890625,-0.0553164704057687,-0.012847321439474424,,,,
2023-09-21,2479.800048828125,2503.800048828125,2461.0,2479.25,2475.94580078125,1279908,2475.94580078125,,2611.465087890625,-0.051893968538112345,0.003622908371363698,,,,
2023-09-22,2489.949951171875,2498.0,2460.0,2464.89990234375,2461.615234375,865589,2461.615234375,,2611.465087890625,-0.057381526642067526,-0.0057879160366629545,,,,
2023-09-25,2479.949951171875,2489.0,2424.0,2482.10009765625,2478.79248046875,1216898,2478.79248046875,,2611.465087890625,-0.050803898561416094,0.006978038587785784,,,,
2023-09-26,2491.0,2499.0,2452.60009765625,2457.949951171875,2454.67431640625,698863,2454.67431640625,,2611.465087890625,-0.06003939023018712,-0.0097298036251664,,,,
2023-09-27,2460.0,2498.0,2445.10009765625,2483.300048828125,2479.99072265625,1077373,2479.99072265625,,2611.465087890625,-0.0503450595008994,0.010313549981271875,,,,
2023-09-28,2489.949951171875,2511.0,2446.699951171875,2475.25,2471.95166015625,2225560,2471.95166015625,,2611.465087890625,-0.05342343207316824,-0.0032415695859497884,,,,
2023-09-29,2462.050048828125,2479.550048828125,2405.050048828125,2413.89990234375,2410.68310546875,1689201,2410.68310546875,,2611.465087890625,-0.07688480437778089,-0.024785498711421883,,,,
2023-10-03,2418.0,2424.89990234375,2372.0,2387.25,2384.068603515625,2019899,2384.068603515625,,2611.465087890625,-0.08707621075596161,-0.011040232493747859,,,,
2023-10-04,2402.199951171875,2502.75,2392.25,2464.949951171875,2461.6650390625,2857377,2461.6650390625,,2611.465087890625,-0.057362455091874875,0.03254790379456729,,,,
2023-10-05,2477.949951171875,2486.5,2446.39990234375,2466.35009765625,2463.0634765625,1132455,2463.0634765625,,2611.465087890625,-0.056826955878623076,0.0005680860221879414,,,,
2023-10-06,2466.35009765625,2514.949951171875,2466.050048828125,2478.10009765625,2474.797607421875,1510035,2474.797607421875,,2611.465087890625,-0.05233364256044537,0.004764039161406997,,,,
2023-10-09,2440.0,2459.699951171875,2411.300048828125,2442.60009765625,2439.344970703125,1408224,2439.344970703125,,2611.465087890625,-0.06590940770589726,-0.014325469126213908,,,,
